NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,주소,경도,위도
2262,서울특별시 강서구 염창동,280,280,0,극동상록수,59.91,201508,25,"35,000",5,1999,공항대로71길 31,서울특별시 강서구 염창동 280,126.872117460239,37.5489294807352
2263,서울특별시 강서구 염창동,288,288,0,현대1,84.34,201508,25,"37,000",2,1994,양천로75길 57,서울특별시 강서구 염창동 288,126.875104087032,37.552852468414
2264,서울특별시 강서구 염창동,271-4,271,4,염창2차보람,59.87,201508,25,"37,000",14,2005,공항대로59다길 61,서울특별시 강서구 염창동 271-4,126.866830214461,37.5525685323862
2265,서울특별시 강서구 가양동,1459,1459,0,동신대아,101.97,201508,25,"50,500",5,1993,강서로 532,서울특별시 강서구 가양동 1459,126.843356532019,37.5721731420165
2266,서울특별시 강서구 내발산동,722-16,722,16,태승훼미리,83.61,201508,25,"36,000",1,2004,강서로45길 18,서울특별시 강서구 내발산동 722-16,126.835139051565,37.5482624942851
2267,서울특별시 강서구 방화동,867,867,0,길성그랑프리텔,57.97,201508,25,"29,600",3,2002,방화대로 319,서울특별시 강서구 방화동 867,126.816100583063,37.569183074574
2268,서울특별시 강서구 방화동,872,872,0,마곡드림힐,84.5338,201508,25,"32,800",2,2003,양천로24길 54-9,서울특별시 강서구 방화동 872,126.815035303455,37.5706065129227
2269,서울특별시 강서구 염창동,240-1,240,1,강변월드메르디앙,84.9102,201508,24,"58,000",13,2010,양천로63길 51,서울특별시 강서구 염창동 240-1,126.86537637911,37.5577647356867
2270,서울특별시 강서구 방화동,832,832,0,청솔,49.2,201508,24,"27,750",14,1994,방화대로47길 55,서울특별시 강서구 방화동 832,126.812965285254,37.5756309765944
2271,서울특별시 강서구 가양동,1485,1485,0,가양6단지,49.5,201508,24,"29,300",5,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
2272,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),49.65,201508,24,"27,500",7,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
2273,서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,67.43,201508,24,"54,000",16,2005,공항대로75길 17,서울특별시 강서구 염창동 281-22,126.873143646461,37.5481830295131
2274,서울특별시 강서구 염창동,264-27,264,27,삼성한아름,84.93,201508,24,"33,000",1,1993,양천로 686-5,서울특별시 강서구 염창동 264-27,126.871602195238,37.5500695849946
2275,서울특별시 강서구 가양동,1495,1495,0,한보구암마을,84.39,201508,24,"37,000",8,1999,허준로 76,서울특별시 강서구 가양동 1495,126.849068747878,37.5680830400427
2276,서울특별시 강서구 등촌동,701,701,0,"진로,미주아파트",84.96,201508,24,"41,700",3,1994,공항대로 351-21,서울특별시 강서구 등촌동 701,126.847028675022,37.559838467768
2277,서울특별시 강서구 염창동,292,292,0,동아,59.97,201508,24,"31,500",3,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
2278,서울특별시 강서구 방화동,579,579,0,한진로즈힐,84.97,201508,24,"36,900",3,2004,양천로24가길 59,서울특별시 강서구 방화동 579,126.81336525129,37.5715416391155
2279,서울특별시 강서구 등촌동,707,707,0,"등촌7,8단지주공아파트",41.85,201508,24,"23,900",6,1994,공항대로43길 104,서울특별시 강서구 등촌동 707,126.851687961989,37.56080406349
2280,서울특별시 강서구 방화동,819,819,0,개화,101.86,201508,24,"42,000",4,1994,금낭화로 167,서울특별시 강서구 방화동 819,126.812541288959,37.5807528992991
2281,서울특별시 강서구 화곡동,473-4,473,4,명지해드는터,84.84,201508,24,"31,500",5,2005,등촌로13아길 44,서울특별시 강서구 화곡동 473-4,126.856226403737,37.5368343028344
2282,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",59.98,201508,24,"49,000",17,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
2283,서울특별시 강서구 화곡동,917-14,917,14,삼성다빈치(917-14),14.35,201508,24,"9,300",7,2015,강서로7길 70,서울특별시 강서구 화곡동 917-14,126.843828657794,37.5293923344363
2284,서울특별시 강서구 화곡동,1122-4,1122,4,광산(1122-4),83.4,201508,24,"27,000",3,1993,까치산로 157,서울특별시 강서구 화곡동 1122-4,126.852452586436,37.5515198895005
2285,서울특별시 강서구 방화동,567-4,567,4,삼정코아,83.74,201508,24,"31,000",9,2004,방화동로 126,서울특별시 강서구 방화동 567-4,126.811924288494,37.5719750729246
2286,서울특별시 강서구 방화동,796,796,0,신동아,59.4,201508,24,"29,700",12,1995,방화대로37길 15,서울특별시 강서구 방화동 796,126.815959544966,37.5701024996432
2287,서울특별시 강서구 등촌동,562-5,562,5,임광,59.34,201508,24,"30,800",13,2000,등촌로 113,서울특별시 강서구 등촌동 562-5,126.863368034573,37.540480296954
2288,서울특별시 강서구 등촌동,694,694,0,대림,123.72,201508,24,"56,400",15,1995,공항대로39길 100,서울특별시 강서구 등촌동 694,126.846655652033,37.5626461178697
2289,서울특별시 강서구 마곡동,716,716,0,한솔솔파크,84.87,201508,24,"52,700",13,2005,양천로30길 77,서울특별시 강서구 마곡동 716,126.82331418689,37.569719911244
2290,서울특별시 강서구 등촌동,640,640,0,보람(640),58.93,201508,23,"31,500",12,2002,화곡로 390,서울특별시 강서구 등촌동 640,126.854030081422,37.5579898372935
2291,서울특별시 강서구 등촌동,628-15,628,15,등촌라인(조합),59.91,201508,23,"31,500",6,1997,화곡로68길 33,서울특별시 강서구 등촌동 628-15,126.856290173496,37.5591969717505
2292,서울특별시 강서구 방화동,579,579,0,한진로즈힐,84.97,201508,23,"38,700",5,2004,양천로24가길 59,서울특별시 강서구 방화동 579,126.81336525129,37.5715416391155
2293,서울특별시 강서구 화곡동,899-2,899,2,세림,21.64,201508,23,"15,000",6,2015,곰달래로24길 4,서울특별시 강서구 화곡동 899-2,126.846694621613,37.5302491569834
2294,서울특별시 강서구 방화동,814,814,0,방화5,39.6,201508,23,"22,000",11,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
2295,서울특별시 강서구 가양동,1485,1485,0,가양6단지,49.5,201508,22,"25,700",1,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
2296,서울특별시 강서구 가양동,1474,1474,0,대림경동아파트,131.4,201508,22,"52,000",3,1993,허준로 121,서울특별시 강서구 가양동 1474,126.854030753209,37.5663473856091
2297,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,59.76,201508,22,"36,500",4,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
2298,서울특별시 강서구 내발산동,698-7,698,7,상산노블레스빌,106.39,201508,22,"32,000",2,2004,강서로47길 39,서울특별시 강서구 내발산동 698-7,126.833950887716,37.5526819336744
2299,서울특별시 강서구 내발산동,749,749,0,마곡수명산파크5단지,59.84,201508,22,"41,000",3,2008,수명로2길 105,서울특별시 강서구 내발산동 749,126.827067848467,37.5519895481685
2300,서울특별시 강서구 내발산동,749,749,0,마곡수명산파크5단지,59.84,201508,22,"38,000",8,2008,수명로2길 105,서울특별시 강서구 내발산동 749,126.827067848467,37.5519895481685
2301,서울특별시 강서구 내발산동,741,741,0,마곡수명산파크2단지,84.68,201508,22,"50,000",3,2007,강서로47길 158,서울특별시 강서구 내발산동 741,126.827440597469,37.5545042353103
2302,서울특별시 강서구 등촌동,561-1,561,1,대림e편한세상,75.64,201508,22,"47,200",12,2002,등촌로 137,서울특별시 강서구 등촌동 561-1,126.862627931358,37.5421371866212
2303,서울특별시 강서구 등촌동,632-2,632,2,태영,59.97,201508,22,"32,000",7,1998,양천로 590,서울특별시 강서구 등촌동 632-2,126.864090588329,37.5557025027625
2304,서울특별시 강서구 등촌동,695,695,0,주공5,58.14,201508,22,"34,900",3,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
2305,서울특별시 강서구 등촌동,695,695,0,주공5,58.14,201508,22,"35,500",8,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
2306,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,39.58,201508,22,"19,500",12,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
2307,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,39.58,201508,22,"18,500",8,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
2308,서울특별시 강서구 방화동,839,839,0,방화그린,33.6,201508,22,"15,600",13,1993,방화대로48길 40,서울특별시 강서구 방화동 839,126.818960346599,37.5747821264629
2309,서울특별시 강서구 방화동,839,839,0,방화그린,33.6,201508,22,"16,900",3,1993,방화대로48길 40,서울특별시 강서구 방화동 839,126.818960346599,37.5747821264629
2310,서울특별시 강서구 방화동,817,817,0,동성,64.65,201508,22,"34,000",7,1993,금낭화로23길 8,서울특별시 강서구 방화동 817,126.812182127338,37.579602932122
2311,서울특별시 강서구 방화동,814,814,0,방화5,49.77,201508,22,"28,950",12,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
2312,서울특별시 강서구 화곡동,1165,1165,0,강서힐스테이트,84.99,201508,22,"63,000",18,2015,우현로 67,서울특별시 강서구 화곡동 1165,126.840034541157,37.5466340065991
2313,서울특별시 강서구 마곡동,717,717,0,마곡금호어울림,84.948,201508,22,"43,500",7,2005,양천로47길 94,서울특별시 강서구 마곡동 717,126.837612448089,37.5745942801032
2314,서울특별시 강서구 마곡동,717,717,0,마곡금호어울림,84.948,201508,22,"44,500",6,2005,양천로47길 94,서울특별시 강서구 마곡동 717,126.837612448089,37.5745942801032
2315,서울특별시 강서구 마곡동,751,751,0,마곡엠벨리(15단지),59.79,201508,22,"52,000",12,2014,마곡중앙로 36,서울특별시 강서구 마곡동 751,126.828076496675,37.556726750174
2316,서울특별시 강서구 마곡동,751,751,0,마곡엠벨리(15단지),84.88,201508,22,"66,000",14,2014,마곡중앙로 36,서울특별시 강서구 마곡동 751,126.828076496675,37.556726750174
2317,서울특별시 강서구 마곡동,751,751,0,마곡엠벨리(15단지),84.86,201508,22,"66,000",10,2014,마곡중앙로 36,서울특별시 강서구 마곡동 751,126.828076496675,37.556726750174
2318,서울특별시 강서구 화곡동,917-14,917,14,삼성다빈치(917-14),14.35,201508,22,"9,500",10,2015,강서로7길 70,서울특별시 강서구 화곡동 917-14,126.843828657794,37.5293923344363
2319,서울특별시 강서구 화곡동,917-14,917,14,삼성다빈치(917-14),14.35,201508,22,"9,250",6,2015,강서로7길 70,서울특별시 강서구 화곡동 917-14,126.843828657794,37.5293923344363
2320,서울특별시 강서구 화곡동,917-14,917,14,삼성다빈치(917-14),14.35,201508,22,"9,250",6,2015,강서로7길 70,서울특별시 강서구 화곡동 917-14,126.843828657794,37.5293923344363
2321,서울특별시 강서구 화곡동,917-14,917,14,삼성다빈치(917-14),14.35,201508,22,"9,250",11,2015,강서로7길 70,서울특별시 강서구 화곡동 917-14,126.843828657794,37.5293923344363
2322,서울특별시 강서구 화곡동,1151,1151,0,우장산한화꿈에그린,84.98,201508,22,"43,000",3,2004,우장산로 103,서울특별시 강서구 화곡동 1151,126.847392667674,37.5540084096723
2323,서울특별시 강서구 마곡동,743,743,0,마곡엠밸리6단지,84.99,201508,22,"68,000",13,2014,마곡서1로 100,서울특별시 강서구 마곡동 743,126.820481062137,37.565321846623
2324,서울특별시 강서구 화곡동,900-1,900,1,해태드림타운,83.16,201508,22,"26,500",5,1997,강서로7길 28,서울특별시 강서구 화곡동 900-1,126.846164787532,37.5299844748183
2325,서울특별시 강서구 염창동,240-32,240,32,금호타운,59.88,201508,22,"35,300",16,1999,양천로 595,서울특별시 강서구 염창동 240-32,126.865134525013,37.5563178192884
2326,서울특별시 강서구 염창동,255,255,0,무학,84.64,201508,22,"43,800",17,1999,양천로77길 45,서울특별시 강서구 염창동 255,126.876557322294,37.5513949211236
2327,서울특별시 강서구 염창동,295,295,0,성원,114.12,201508,22,"46,000",1,2001,양천로69길 65,서울특별시 강서구 염창동 295,126.872085952226,37.5555795293289
2328,서울특별시 강서구 염창동,242-8,242,8,염창동예성그린캐슬,84.99,201508,22,"35,500",2,2005,양천로65길 46,서울특별시 강서구 염창동 242-8,126.867408015619,37.5553374966805
2329,서울특별시 강서구 염창동,301,301,0,염창3차보람,84.98,201508,22,"36,900",13,2006,양천로71가길 21,서울특별시 강서구 염창동 301,126.873826815673,37.5528773294775
2330,서울특별시 강서구 가양동,448-9,448,9,빛고을우방,59.97,201508,22,"34,000",10,1999,양천로 521,서울특별시 강서구 가양동 448-9,126.857950252379,37.5601069146431
2331,서울특별시 강서구 가양동,1485,1485,0,가양6단지,39.6,201508,22,"23,800",11,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
2332,서울특별시 강서구 가양동,1474,1474,0,대림경동아파트,131.4,201508,21,"58,000",10,1993,허준로 121,서울특별시 강서구 가양동 1474,126.854030753209,37.5663473856091
2333,서울특별시 강서구 방화동,796,796,0,신동아,84.81,201508,21,"35,700",4,1995,방화대로37길 15,서울특별시 강서구 방화동 796,126.815959544966,37.5701024996432
2334,서울특별시 강서구 방화동,819,819,0,개화,133.98,201508,21,"50,000",5,1994,금낭화로 167,서울특별시 강서구 방화동 819,126.812541288959,37.5807528992991
2335,서울특별시 강서구 염창동,Sep-66,66,9,염창동한강우성,65.88,201508,21,"29,300",1,1990,양천로67길 77,서울특별시 강서구 염창동 Sep-66,,
2336,서울특별시 강서구 염창동,264-18,264,18,송촌,84.99,201508,21,"42,000",11,2005,공항대로71길 49,서울특별시 강서구 염창동 264-18,126.872823545766,37.5494942680921
2337,서울특별시 강서구 염창동,298,298,0,일신건영휴먼빌,84.93,201508,21,"46,500",7,2004,양천로71가길 22,서울특별시 강서구 염창동 298,126.873427807174,37.5521253803936
2338,서울특별시 강서구 내발산동,756,756,0,마곡수명산파크7단지,84.68,201508,21,"45,000",5,2008,수명로2가길 22,서울특별시 강서구 내발산동 756,126.822706623708,37.5481491563284
2339,서울특별시 강서구 등촌동,695,695,0,주공5,58.14,201508,21,"32,500",3,1995,공항대로39길 74,서울특별시 강서구 등촌동 695,126.84486883674,37.5604516606831
2340,서울특별시 강서구 가양동,1500,1500,0,강서한강자이,127.1094,201508,21,"89,000",17,2013,양천로55길 55,서울특별시 강서구 가양동 1500,126.849144523266,37.5664868440078
2341,서울특별시 강서구 가양동,1485,1485,0,가양6단지,39.6,201508,21,"23,500",5,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
2342,서울특별시 강서구 가양동,1475,1475,0,강변,49.5,201508,21,"28,000",2,1992,허준로 139,서울특별시 강서구 가양동 1475,126.855667621933,37.5652163063579
2343,서울특별시 강서구 화곡동,1139,1139,0,초록,59.34,201508,21,"30,000",4,1998,강서로45다길 30-27,서울특별시 강서구 화곡동 1139,126.833623087174,37.545684414842
2344,서울특별시 강서구 화곡동,1159,1159,0,"우장산아이파크,이편한세상",84.97,201508,21,"59,900",15,2008,강서로 266,서울특별시 강서구 화곡동 1159,126.838765589968,37.5493547358614
2345,서울특별시 강서구 화곡동,1148,1148,0,우장산롯데,84.98,201508,21,"42,800",2,2004,우장산로 92,서울특별시 강서구 화곡동 1148,126.846487416103,37.552461665687
2346,서울특별시 강서구 마곡동,1478,1478,0,마곡삼성아파트,59.95,201508,20,"31,000",13,1998,방화대로34길 113,서울특별시 강서구 마곡동 1478,126.822167870369,37.5720972651485
2347,서울특별시 강서구 내발산동,756,756,0,마곡수명산파크7단지,84.53,201508,20,"42,400",7,2008,수명로2가길 22,서울특별시 강서구 내발산동 756,126.822706623708,37.5481491563284
2348,서울특별시 강서구 방화동,567-4,567,4,삼정코아,71.18,201508,20,"26,000",13,2004,방화동로 126,서울특별시 강서구 방화동 567-4,126.811924288494,37.5719750729246
2349,서울특별시 강서구 마곡동,1525,1525,0,마곡푸르지오,84.99,201508,20,"48,800",1,2008,방화대로34길 88,서울특별시 강서구 마곡동 1525,126.821678241396,37.5699325188665
2350,서울특별시 강서구 방화동,862,862,0,한숲마을대림,59.69,201508,20,"26,000",6,1999,방화대로50길 7,서울특별시 강서구 방화동 862,126.817514165461,37.5772488016698
2351,서울특별시 강서구 화곡동,923-2,923,2,현대홈타운(923-2),36.22,201508,20,"15,900",8,2013,강서로7길 118,서울특별시 강서구 화곡동 923-2,126.8412462356,37.529138863603
2352,서울특별시 강서구 화곡동,894-9,894,9,은하센트리움,30.84,201508,20,"16,000",5,2013,강서로8길 11,서울특별시 강서구 화곡동 894-9,126.84863676072,37.5299951472108
2353,서울특별시 강서구 화곡동,900-1,900,1,해태드림타운,83.16,201508,20,"28,000",11,1997,강서로7길 28,서울특별시 강서구 화곡동 900-1,126.846164787532,37.5299844748183
2354,서울특별시 강서구 가양동,1485,1485,0,가양6단지,58.65,201508,20,"31,800",14,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
2355,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.69,201508,20,"17,000",13,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
2356,서울특별시 강서구 염창동,281-22,281,22,염창1차한화꿈에그린,84.93,201508,20,"63,500",13,2005,공항대로75길 17,서울특별시 강서구 염창동 281-22,126.873143646461,37.5481830295131
2357,서울특별시 강서구 등촌동,631-9,631,9,대동황토방,114.97,201508,20,"48,000",11,2000,공항대로59길 103,서울특별시 강서구 등촌동 631-9,126.862254058442,37.5559200375489
2358,서울특별시 강서구 등촌동,715,715,0,등촌동아이파크,84.9958,201508,20,"51,700",8,2004,등촌로 163,서울특별시 강서구 등촌동 715,126.859981715413,37.5439005769284
2359,서울특별시 강서구 내발산동,753,753,0,마곡수명산파크4단지,84.53,201508,20,"46,700",2,2008,수명로1길 16,서울특별시 강서구 내발산동 753,126.823351155728,37.5512348671569
2360,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),39.6,201508,20,"20,300",6,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
2361,서울특별시 강서구 방화동,814,814,0,방화5,49.77,201508,20,"29,800",10,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
2362,서울특별시 강서구 방화동,817,817,0,동성,84.95,201508,20,"39,400",11,1993,금낭화로23길 8,서울특별시 강서구 방화동 817,126.812182127338,37.579602932122
2363,서울특별시 강서구 방화동,796,796,0,신동아,84.81,201508,19,"35,000",4,1995,방화대로37길 15,서울특별시 강서구 방화동 796,126.815959544966,37.5701024996432
2364,서울특별시 강서구 공항동,1371,1371,0,해태,84.65,201508,19,"33,000",2,2000,방화대로 259,서울특별시 강서구 공항동 1371,126.815786689665,37.5637619304778
2365,서울특별시 강서구 가양동,1467,1467,0,중앙하이츠,119.85,201508,19,"49,800",11,1999,허준로 55-20,서울특별시 강서구 가양동 1467,126.849263957636,37.569791485437
2366,서울특별시 강서구 방화동,858,858,0,삼성꽃마을,59.99,201508,19,"27,600",4,1997,양천로18길 27,서울특별시 강서구 방화동 858,126.813329982301,37.5723385124426
2367,서울특별시 강서구 염창동,292,292,0,동아,59.97,201508,19,"32,000",17,1998,양천로69길 58,서울특별시 강서구 염창동 292,126.873119215493,37.5548515573392
2368,서울특별시 강서구 염창동,282-19,282,19,현대아이파크,78.86,201508,19,"47,700",10,2005,공항대로 637,서울특별시 강서구 염창동 282-19,126.87578331269,37.5475437845075
2369,서울특별시 강서구 마곡동,717,717,0,마곡금호어울림,84.948,201508,19,"40,000",1,2005,양천로47길 94,서울특별시 강서구 마곡동 717,126.837612448089,37.5745942801032
2370,서울특별시 강서구 마곡동,1478,1478,0,마곡삼성아파트,84.92,201508,19,"37,150",13,1998,방화대로34길 113,서울특별시 강서구 마곡동 1478,126.822167870369,37.5720972651485
2371,서울특별시 강서구 마곡동,1565,1565,0,길훈,51.28,201508,19,"28,500",5,1989,양천로30길 98,서울특별시 강서구 마곡동 1565,126.822243342114,37.5689193920077
2372,서울특별시 강서구 공항동,1371,1371,0,해태,59.99,201508,19,"25,000",6,2000,방화대로 259,서울특별시 강서구 공항동 1371,126.815786689665,37.5637619304778
2373,서울특별시 강서구 가양동,448-1,448,1,가양강나루현대,59.76,201508,19,"37,000",5,1999,양천로 507,서울특별시 강서구 가양동 448-1,126.856971359725,37.5607561619781
2374,서울특별시 강서구 염창동,300,300,0,강변한솔솔파크,84.97,201508,19,"51,500",24,2005,양천로63길 38,서울특별시 강서구 염창동 300,126.866552401948,37.5566842439508
2375,서울특별시 강서구 방화동,547-11,547,11,한오,47.06,201508,19,"15,000",1,1988,양천로14길 86-5,서울특별시 강서구 방화동 547-11,126.808461046759,37.5690795663677
2376,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,101.87,201508,19,"72,500",7,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
2377,서울특별시 강서구 가양동,1500,1500,0,강서한강자이,84.997,201508,19,"63,800",19,2013,양천로55길 55,서울특별시 강서구 가양동 1500,126.849144523266,37.5664868440078
2378,서울특별시 강서구 등촌동,628-15,628,15,등촌라인(조합),59.91,201508,19,"29,400",4,1997,화곡로68길 33,서울특별시 강서구 등촌동 628-15,126.856290173496,37.5591969717505
2379,서울특별시 강서구 등촌동,707,707,0,"등촌7,8단지주공아파트",41.85,201508,19,"23,500",9,1994,공항대로43길 104,서울특별시 강서구 등촌동 707,126.851687961989,37.56080406349
2380,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,126.65,201508,19,"71,500",1,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
2381,서울특별시 강서구 내발산동,659-1,659,1,강서월드메르디앙,84.8945,201508,19,"45,000",4,2006,공항대로42길 54-26,서울특별시 강서구 내발산동 659-1,126.843013179215,37.556864954614
2382,서울특별시 강서구 화곡동,925-26,925,26,트리움팰리스,21.7,201508,19,"10,400",10,2013,월정로20길 62-7,서울특별시 강서구 화곡동 925-26,126.842257049106,37.5295311622615
2383,서울특별시 강서구 화곡동,894-1,894,1,산내들,27.77,201508,19,"17,500",8,2012,곰달래로26길 12,서울특별시 강서구 화곡동 894-1,126.849043816867,37.5302210985916
2384,서울특별시 강서구 화곡동,351-89,351,89,중앙화곡하이츠,56.88,201508,19,"19,850",4,1988,강서로17가길 46,서울특별시 강서구 화곡동 351-89,126.843685242147,37.5357166260267
2385,서울특별시 강서구 등촌동,702,702,0,주공10,58.14,201508,18,"34,600",14,1995,화곡로63가길 71,서울특별시 강서구 등촌동 702,126.848366667212,37.5623617210231
2386,서울특별시 강서구 염창동,263-2,263,2,주상복합태진가람,58.86,201508,18,"24,800",6,1995,양천로 706,서울특별시 강서구 염창동 263-2,126.874322479382,37.5495183979505
2387,서울특별시 강서구 염창동,270-1,270,1,태영,59.97,201508,18,"33,000",10,1999,공항대로61길 60,서울특별시 강서구 염창동 270-1,126.867211516118,37.5533776970786
2388,서울특별시 강서구 염창동,291,291,0,현대3,59.92,201508,18,"26,700",1,1996,양천로75길 60,서울특별시 강서구 염창동 291,126.876169884889,37.5519821461266
2389,서울특별시 강서구 염창동,301,301,0,염창3차보람,84.98,201508,18,"40,600",14,2006,양천로71가길 21,서울특별시 강서구 염창동 301,126.873826815673,37.5528773294775
2390,서울특별시 강서구 공항동,1371,1371,0,해태,59.99,201508,18,"24,650",10,2000,방화대로 259,서울특별시 강서구 공항동 1371,126.815786689665,37.5637619304778
2391,서울특별시 강서구 등촌동,710,710,0,보람,84.03,201508,18,"35,500",2,1999,등촌로53길 18,서울특별시 강서구 등촌동 710,126.862606445747,37.5496519390583
2392,서울특별시 강서구 등촌동,642,642,0,제일(코오롱),84.83,201508,18,"36,800",9,1999,화곡로66길 90,서울특별시 강서구 등촌동 642,126.858281994359,37.5559780461935
2393,서울특별시 강서구 등촌동,642,642,0,제일(코오롱),84.83,201508,18,"37,000",16,1999,화곡로66길 90,서울특별시 강서구 등촌동 642,126.858281994359,37.5559780461935
2394,서울특별시 강서구 방화동,841,841,0,장미,39.96,201508,18,"19,000",2,1994,양천로 125,서울특별시 강서구 방화동 841,126.81749374049,37.5742998188535
2395,서울특별시 강서구 등촌동,687,687,0,"등촌1,2단지주공아파트",41.85,201508,18,"23,500",8,1995,강서로68길 36,서울특별시 강서구 등촌동 687,126.842430453381,37.5649734120019
2396,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,84.96,201508,18,"38,000",1,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
2397,서울특별시 강서구 등촌동,634-2,634,2,한사랑2삼성,59.73,201508,18,"35,950",7,1999,공항대로59길 64,서울특별시 강서구 등촌동 634-2,126.864162394395,37.554612829484
2398,서울특별시 강서구 내발산동,657,657,0,우장산힐스테이트,126.65,201508,18,"79,000",8,2005,강서로 348,서울특별시 강서구 내발산동 657,126.838965102044,37.5562956592551
2399,서울특별시 강서구 마곡동,717,717,0,마곡금호어울림,84.948,201508,18,"43,000",6,2005,양천로47길 94,서울특별시 강서구 마곡동 717,126.837612448089,37.5745942801032
2400,서울특별시 강서구 마곡동,717,717,0,마곡금호어울림,84.948,201508,18,"45,000",6,2005,양천로47길 94,서울특별시 강서구 마곡동 717,126.837612448089,37.5745942801032
2401,서울특별시 강서구 마곡동,1478,1478,0,마곡삼성아파트,84.92,201508,18,"37,500",6,1998,방화대로34길 113,서울특별시 강서구 마곡동 1478,126.822167870369,37.5720972651485
2402,서울특별시 강서구 화곡동,56-29,56,29,계명나동(56-29),56.92,201508,18,"14,900",6,2002,초록마을로 75-3,서울특별시 강서구 화곡동 56-29,126.850958310622,37.5414101641981
2403,서울특별시 강서구 화곡동,1144,1144,0,우림루미아트아파트,63.849,201508,18,"25,000",9,2003,강서로45다길 45,서울특별시 강서구 화곡동 1144,126.835145944161,37.5458007071725
2404,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.69,201508,18,"16,900",4,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
2405,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),34.44,201508,18,"17,000",1,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
2406,서울특별시 강서구 가양동,1461,1461,0,가양2단지(성지),39.6,201508,18,"19,300",1,1992,허준로 47,서울특별시 강서구 가양동 1461,126.847174411361,37.5704957193283
2407,서울특별시 강서구 가양동,1485,1485,0,가양6단지,58.65,201508,18,"32,000",2,1992,허준로 175,서울특별시 강서구 가양동 1485,126.859294056062,37.5632291233676
2408,서울특별시 강서구 방화동,852,852,0,마곡중앙하이츠아파트,51.03,201508,18,"25,000",3,1994,양천로6길 28,서울특별시 강서구 방화동 852,126.806639355477,37.5698046000523
2409,서울특별시 강서구 방화동,839,839,0,방화그린,49.77,201508,18,"24,500",4,1993,방화대로48길 40,서울특별시 강서구 방화동 839,126.818960346599,37.5747821264629
2410,서울특별시 강서구 방화동,839,839,0,방화그린,49.77,201508,18,"24,700",10,1993,방화대로48길 40,서울특별시 강서구 방화동 839,126.818960346599,37.5747821264629
2411,서울특별시 강서구 방화동,817,817,0,동성,84.95,201508,18,"43,000",8,1993,금낭화로23길 8,서울특별시 강서구 방화동 817,126.812182127338,37.579602932122
2412,서울특별시 강서구 방화동,814,814,0,방화5,49.77,201508,18,"28,550",5,1994,금낭화로 287-19,서울특별시 강서구 방화동 814,126.810252932489,37.5771889702167
2413,서울특별시 강서구 방화동,796,796,0,신동아,59.4,201508,18,"29,000",8,1995,방화대로37길 15,서울특별시 강서구 방화동 796,126.815959544966,37.5701024996432
